generation,best_fitness,average_fitness,variance_fitness,duration_sec,population_size,steps_per_generation
0,28.561831842337526,28.561831842337526,0.0,0.001994609832763672,5,200
1,28.561831842337526,28.561831842337526,0.0,0.0019958019256591797,5,200
2,28.561831842337526,28.561831842337526,0.0,0.001994609832763672,5,200
3,28.561831842337526,28.561831842337526,0.0,0.0009970664978027344,5,200
4,28.561831842337526,28.561831842337526,0.0,0.0009968280792236328,5,200
