generation,best_fitness,average_fitness,variance_fitness,duration_sec,population_size,steps_per_generation
0,29.31018610151112,28.88600203448718,0.12200959461202114,0.0019948482513427734,5,210
1,29.31018610151112,29.185343738156618,0.06234246275174964,0.0019943714141845703,5,218
2,29.31018610151112,28.831620924938434,0.07020915019553003,0.0019943714141845703,5,211
3,29.31018610151112,29.0356728863219,0.11457739257081583,0.0009970664978027344,5,214
4,29.31018610151112,28.76115967113268,0.07843977451458485,0.0010023117065429688,5,208
