generation,best_fitness,average_fitness,variance_fitness,duration_sec,population_size,steps_per_generation
0,29.31018610151112,28.93163479981272,0.11208335297129994,34.58681869506836,5,211
1,63.74987799212314,35.66091609073346,197.2574546595613,43.208032846450806,5,662
2,28.750532025188065,28.57856429685552,0.007577107606828783,51.15654802322388,5,205
3,28.750532025188065,28.62440036738785,0.006289000675653648,55.82185912132263,5,204
4,28.561831842337526,28.540824260285415,0.00029421233578410367,71.45937848091125,5,203
